;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
0;Domaine Bousquet, Chameleón, Uco Valley, Tupungato, Argentina 2021;Domaine Bousquet;Chameleón;2021;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Screwcap;14.00%;Full;Unoaked;['100% Malbec']
1;Bemberg, La Linterna Finca La Yesca Parcela No 13 Malbec;Bemberg;La Linterna Finca La Yesca Parcela No 13 Malbec;2016;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
2;Riccitelli, Hey Malbec!, Mendoza, Argentina, 2020;Riccitelli;Hey Malbec!;2020;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Unoaked;['100% Malbec']
3;Catena, DV Catena Cabernet Franc Histórico, Mendoza, 2019;Catena;DV Catena Cabernet Franc Histórico;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['100% Cabernet Franc']
4;La Cayetana, Syrah, Los Chacayes, Tunuyán, Uco Valley, Argentina 2018;La Cayetana;Syrah, Los Chacayes;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Syrah / Shiraz']
5;Jelu, Syrah, San Juan, Argentina 2017;Jelu;Syrah;2017;Still;Red;Argentina;San Juan;;Dry;Cork;13.50%;Full;;['100% Syrah / Shiraz']
6;El Porvenir de Cafayate, Laborum Single Vineyard Finca Río Seco, Cafayate, Salta, Argentina 2019;El Porvenir de Cafayate;Laborum Single Vineyard Finca Río Seco;2019;Still;Red;Argentina;Salta;Cafayate;Dry;Cork;14.50%;Full;Oaked;['100% Syrah / Shiraz']
7;Luca, Laborde Double Select, La Consulta, Uco Valley, Argentina 2020;Luca;Laborde Double Select;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Syrah / Shiraz']
8;Bodega Trapiche, Iscay Syrah-Viognier, Uco Valley, Mendoza, Argentina 2019;Bodega Trapiche;Iscay Syrah-Viognier;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['97% Syrah / Shiraz', '3% Viognier']
9;Bodega Aleanna, El Enemigo Syrah-Viognier, Mendoza, Argentina 2019;Bodega Aleanna;El Enemigo Syrah-Viognier;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['92% Syrah / Shiraz', '8% Viognier']
10;La Riojana, Santa Florentina Pinot Gris, Famatina Valley, Argentina 2018;La Riojana;Santa Florentina Pinot Gris;2018;Still;White;Argentina;Famatina Valley;;Dry;Screwcap;13.00%;Light;Unoaked;['100% Pinot Grigio / Pinot Gris']
11;La Pausa, Organic Malbec, La Rioja, Argentina 2021;La Pausa;Organic Malbec;2021;Still;Red;Argentina;La Rioja;;Dry;Screwcap;13.00%;Medium;Lightly Oaked;['100% Malbec']
12;Viñalba, Patagonia Malbec, Patagonia, Argentina 2021;Viñalba;Patagonia Malbec;2021;Still;Red;Argentina;Patagonia;;Dry;Cork;14.50%;Full;;['85% Malbec', '15% Syrah / Shiraz']
13;Pulenta Estate, Gran Corte VII, Luján de Cuyo, Mendoza, Argentina 2018;Pulenta Estate;Gran Corte VII;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['Cabernet Sauvignon', 'Malbec', 'Merlot']
14;Domaine Bousquet, Reserve Organic Malbec, Mendoza, Argentina 2021;Domaine Bousquet;Reserve Organic Malbec;2021;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Medium;Lightly Oaked;['85% Malbec', '5% Merlot', '5% Syrah / Shiraz']
15;Ernesto Catena Vineyards, Alma Negra Brut Nature Rosé, Mendoza, Argentina NV;Ernesto Catena Vineyards;Alma Negra Brut Nature Rosé NV;;Sparkling;Rosé;Argentina;Mendoza;;Brut Nature;Cork;12.50%;Medium;;['Malbec', 'Pinot Noir / Pinot Nero']
16;Ernesto Catena Vineyards, Alma Negra Brut Nature Rosé, Mendoza, Argentina NV;Catena;DV Catena Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;;;['2% Bonarda', '95% Malbec', '3% Petit Verdot']
17;Rutini, Single Vineyard Altamira Malbec, Uco Valley, Mendoza, Argentina 2019;Rutini;Single Vineyard Altamira Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.40%;Full;;['100% Malbec']
18;Bodega Noemia, J Alberto, Río Negro, Patagonia, Argentina 2019;Bodega Noemia;J Alberto;2019;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;14.00%;Medium;;['Malbec', 'Merlot']
19;Escala Humana, Credo Semillon, Tupungato, Uco Valley, Mendoza, Argentina 2018;Escala Humana;Credo Semillon;2018;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;;['100% Sémillon']
20;Bemberg, La Linterna Finca La Yesca Parcel No. 13 Malbec, Pedernal Valley, San Juan, Argentina 2017;Bemberg;La Linterna Finca La Yesca Parcel No. 13 Malbec;2017;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;;Full;Oaked;['100% Malbec']
21;Domaine Bousquet, Natural Origins Organic Cabernet, Tupungato, Uco Valley, Argentina 2021;Domaine Bousquet;Natural Origins Organic Cabernet Sauvignon;2021;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Bag in Box;14.00%;Full;;['100% Cabernet Sauvignon']
22;Doña Paula, El Alto Malbec, Luján de Cuyo, Mendoza 2021;Doña Paula;El Alto Malbec;2021;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Medium;;['100% Malbec']
23;Bodega Chacra, Barda Pinot Noir, Patagonia, Argentina 2021;Bodega Chacra;Barda Pinot Noir;2021;Still;Red;Argentina;Patagonia;;Dry;Cork;12.50%;Medium;Lightly Oaked;['100% Pinot Noir / Pinot Nero']
24;Gouguenheim, Flores del Valle Blue Melosa Malbec, 2018;Gouguenheim;Flores del Valle Blue Melosa Malbec;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Medium;Oaked;['100% Malbec']
25;Domaine Bousquet, Reserve Cabernet Sauvignon, Mendoza, 2018;Domaine Bousquet;Reserve Cabernet Sauvignon;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;15.00%;Medium;Oaked;['100% Cabernet Sauvignon']
26;Lidl, Poncho Criollo Malbec, Mendoza, Argentina 2021;Lidl;Poncho Criollo Malbec;2021;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;;;['100% Malbec']
27;Catena Zapata, Nicolás Catena Zapata, Mendoza, Argentina 2019;Catena Zapata;Nicolás Catena Zapata;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;13.70%;Full;;['28% Cabernet Franc', '42% Cabernet Sauvignon', '30% Malbec']
28;Catena Zapata, Nicolás Catena Zapata, Mendoza, Argentina 2010;Catena Zapata;Nicolas Catena Zapata;2010;Still;Red;Argentina;Mendoza;;Dry;;14.00%;Full;Oaked;['75% Cabernet Sauvignon', '25% Malbec']
29;Catena Zapata, Nicolás Catena Zapata, Mendoza, Argentina 2004;Catena Zapata;Nicolás Catena Zapata;2004;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;;['78% Cabernet Sauvignon', '22% Malbec']
30;Viñalba, Cuvée Diane, Mendoza, Argentina 2017;Viñalba;Viñalba Cuvée Diane;2017;Still;Red;Argentina;Mendoza;;Dry;Cork;15.00%;Full;Oaked;['15% Cabernet Franc', '85% Malbec']
31;El Esteco, Malbec, Cafayate, Salta, Argentina 2020;El Esteco;Malbec;2020;Still;Red;Argentina;Salta;Cafayate;Dry;Screwcap;13.50%;Medium;;['100% Malbec']
32;Weinert, Carrascal Corte Tinto, Mendoza 2018;Weinert;Carrascal Corte Tinto;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Medium;;['35% Cabernet Sauvignon', '40% Malbec', '25% Merlot']
33;Boutinot, Pablo y Walter Malbec, Mendoza, Argentina 2019;Boutinot;Pablo y Walter Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Can;14.00%;Medium;Unoaked;['100% Malbec']
34;Costco, Kirkland Signature Malbec, Mendoza, Argentina 2020;Costco;Kirkland Signature Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Medium;Oaked;['100% Malbec']
35;Terrazas de los Andes, Chardonnay Reserva, Uco Valley, Mendoza, Argentina 2020;Terrazas de los Andes;Chardonnay Reserva;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.80%;Medium;Lightly Oaked;['Chardonnay']
36;Bodegas Fabre, Alta-Yarí Gran Corte, Gualtallary, Tupungato, Uco Valley, Mendoza, Argentina 2019;Bodegas Fabre;Alta-Yarí Gran Corte;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['60% Cabernet Franc', '35% Malbec']
37;Bodega Piedra Negra, Gran Lurton Corte Friulano, Los Chacayes, Uco Valley, Mendoza, Argentina 2020;Bodega Piedra Negra;Gran Lurton Corte Friulano;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Lightly Oaked;['10% Sauvignon Blanc', '90% Friulano']
38;Mendel, Semillon, Paraje Altamira, Uco Valley, Mendoza, Argentina 2020;Mendel;Semillón;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.80%;Medium;Lightly Oaked;['100% Sémillon']
39;Clos de los Siete, Vista Flores, Uco Valley, Mendoza, Argentina 2018;Clos de los Siete;;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['Cabernet Sauvignon', '55% Malbec', 'Merlot']
40;Bodega Teho, Zaha Toko Vineyard Malbec, Paraje Altamira, San Carlos, Uco Valley, Mendoza, Argentina 2019;Bodega Teho;Zaha Toko Vineyard Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['Malbec']
41;Bodegas Fabre, Fabre Montmayou Reserva Cabernet Franc, Agrelo, Luján de Cuyo, Mendoza, Argentina 2019;Bodegas Fabre;Fabre Montmayou Reserva Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['Cabernet Franc']
42;Weinert, Cavas de Weinert Cask Selection, Luján de Cuyo, Mendoza, Argentina 2011;Weinert;Cavas de Weinert Cask Selection;2011;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Lightly Oaked;['20% Cabernet Sauvignon', '40% Malbec', '20% Merlot']
43;Bodegas Caro, Caro, Altamira, Uco Valley, Mendoza, Argentina 2018;Bodegas Caro;Caro;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.50%;Full;Oaked;['24% Cabernet Sauvignon', '76% Malbec']
44;Bodega Colomé, Auténtico Malbec, Calchaquí Valley, Salta, Argentina 2020;Bodega Colomé;Auténtico Malbec;2020;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
45;Cheval des Andes, Mendoza, Argentina 2018;Cheval des Andes;;2018;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.50%;Full;Oaked;['30% Cabernet Sauvignon', '70% Malbec']
46;Cuvelier Los Andes, Grand Vin, Uco Valley, Mendoza, Argentina 2017;Cuvelier Los Andes;Grand Vin;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;Oaked;['15% Cabernet Sauvignon', '74% Malbec', '11% Merlot']
47;Bodegas Salentein, Portillo Malbec Rosé, Uco Valley, 2021;Bodegas Salentein;Portillo Malbec Rosé;2021;Still;Rosé;Argentina;Mendoza;Uco Valley;Dry;Screwcap;12.50%;Light;Unoaked;['100% Malbec']
48;Pyros, Appellation Malbec, Pedernal Valley, San Juan, 2019;Pyros;Appellation Malbec;2019;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
49;Pyros, Appellation Chardonnay, Pedernal Valley, 2021;Pyros;Appellation Chardonnay;2021;Still;White;Argentina;San Juan;Pedernal Valley;Dry;Cork;13.00%;Light;;['100% Chardonnay']
50;La Celia, Reserva Malbec, Uco Valley, Mendoza, 2020;La Celia;Reserva Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
51;La Cayetana, Malbec, Luján de Cuyo, Mendoza, Argentina, 2019;La Cayetana;Malbec;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;;['100% Malbec']
52;Trivento, Eolo Malbec, Luján de Cuyo, Mendoza, 2019;Trivento;Eolo Malbec;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['100% Malbec']
53;Zuccardi, Tempranillo, Mendoza, Argentina, 2018;Zuccardi;Tempranillo;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;;['100% Tempranillo']
54;Trivento, Golden Reserve Malbec, Luján de Cuyo, Mendoza, Argentina 2020;Trivento;Golden Reserve Malbec;2020;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
55;Altocedro, Gran Reserve Malbec, Uco Valley, Mendoza, Argentina 2017;Altocedro;Gran Reserve Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
56;Sottano, Selección del Enólogo Malbec, Perdriel, Mendoza, Argentina 2020;Sottano;Selección del Enólogo Malbec;2020;Still;Red;Argentina;Mendoza;Perdriel;Dry;Cork;14.50%;Full;;['100% Malbec']
57;Bodega Norton, Privada Family Blend, Luján de Cuyo, Mendoza, Argentina 2018;Bodega Norton;Privada Family Blend;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;15.00%;Full;;['100% Malbec']
58;Kaiken, Mai Mendoza Malbec, Luján de Cuyo, Mendoza, Argentina 2018;Kaiken;Mai Mendoza Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['100% Malbec']
59;Graffigna, Genuine Collection Reserve Malbec, Uco Valley, Mendoza, Argentina 2020;Graffigna;Genuine Collection Reserve Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
60;Proemio, Grand Reserve Winemaker's Selection, Mendoza, Argentina 2018;Proemio;Grand Reserve Winemaker's Selection;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;13.00%;Full;;['100% Malbec']
61;Bemberg, La Linterna Parcela No19 Finca Las Mercedes, Cafayate Valley, Salta, Argentina 2015;Bemberg;La Linterna Parcela No19 Finca Las Mercedes;2015;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Full;;['100% Cabernet Sauvignon']
62;Riglos, Gran Cabernet Franc, Tupungato, Uco Valley, Argentina 2019;Riglos;Gran Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.90%;Full;;['100% Cabernet Franc']
63;Bodega Colomé, Estate Series Auténtico Malbec, Calchaquí Valley, Salta, Argentina 2020;Bodega Colomé;Estate Series Auténtico Malbec;2020;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
64;Altocedro, Reserve Old Vine Malbec, Uco Valley, Argentina 2018;Altocedro;Reserve Old Vine Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
65;Mendel, Finca Remota Malbec, Paraje Altamir, Uco Valley, Mendoza, Argentina 2019;Mendel;Finca Remota Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.60%;Full;;['100% Malbec']
66;Catena Zapata, Malbec Argentino, Paraje, Uco Valley, Argentina 2019;Catena Zapata;Malbec Argentino;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.90%;Full;;['100% Malbec']
67;Riccitelli, Old Vines from Patagonia Bastardo, Río Negro, Patagonia, Argentina 2020;Riccitelli;Old Vines from Patagonia Bastardo;2020;Still;Red;Argentina;Patagonia;Río Negro;Dry;Cork;12.00%;Full;;['100% Trousseau']
68;Nieto Senetiner, Partida Limitada Bonarda, Luján de Cuyo, Mendoza, Argentina 2019;Nieto Senetiner;Partida Limitada Bonarda;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;;['100% Bonarda']
69;Cadus, Signature Series Criolla Chica, Uco Valley, Vista Flores, Mendoza, Argentina 2020;Cadus;Signature Series Criolla Chica;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Full;;['100% Criolla Grande']
70;Fabre Montmayou, Grand Vin, Luján de Cuyo, Mendoza, Argentina 2018;Fabre Montmayou;Grand Vin;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['100% Malbec']
71;Falasco, Hermandad Fausto Malbec, Uco Valley, Mendoza, Argentina 2019;Falasco;Hermandad Fausto Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
72;Riccitelli, Riccitelli & Father, Luján de Cuyo, Mendoza, Argentina 2018;Riccitelli;Riccitelli & Father;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['20% Cabernet Franc', '80% Malbec']
73;Domaines Barons de Rothschild, Caro, Luján de Cuyo, Meddoza, Argentina 2018;Domaines Barons de Rothschild;Caro;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;;['24% Cabernet Sauvignon', '76% Malbec']
74;Benegas Lynch, Cabernet Franc, Mendoza, Argentina, 2019;Benegas Lynch;Cabernet Franc;2019;Still;Red;Argentina;;;;;;;;
75;Proemio, Barrel Selection, Mendoza, Argentina, 2018;Proemio;Barrel Selection;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;;['100% Malbec']
76;Mendel, Malbec, Luján de Cuyo, Mendoza, Argentina, 2019;Mendel;Malbec;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
77;Stella Crinita, Omaggio Viognier, Uco Valley, Mendoza, Argentina 2021;Stella Crinita;Omaggio Viognier;2021;Sparkling;White;Argentina;Mendoza;Uco Valley;Brut Nature;Crown Cap;12.40%;Full;;['100% Viognier']
78;Perdriel, Extra Brut NV, Luján de Cuyo, Perdriel, Mendoza, Argentina;Perdriel;Extra Brut NV;;Sparkling;White;Argentina;Mendoza;Luján de Cuyo;Extra Brut;Cork;12.50%;Light;;['50% Chardonnay', '50% Pinot Noir / Pinot Nero']
79;Cruzat, Finca La Dama NV, Uco Valley, Mendoza, Argentina;Cruzat;Finca La Dama NV;;Sparkling;White;Argentina;Mendoza;Uco Valley;Extra Brut;Cork;13.00%;Medium;;['100% Chardonnay']
80;Domaine Bousquet, Methode Traditionalle Rosé NV, Uco Valley, Mendoza, Argentina;Domaine Bousquet;Methode Traditionalle Rosé NV;;Sparkling;Rosé;Argentina;Mendoza;Uco Valley;Brut;Cork;12.00%;Medium;;['75% Chardonnay', '25% Pinot Noir / Pinot Nero']
81;Rosell Boher, Encarnacion Brut Nature NV, Mendoza, Argentina;Rosell Boher;Encarnacion Brut Nature NV;;Sparkling;White;Argentina;Mendoza;;Brut Nature;Cork;13.00%;Full;;['80% Chardonnay', '20% Pinot Noir / Pinot Nero']
82;Cruzat, Cuvée Nature NV, Mendoza, Argentina;Cruzat;Cuvée Nature NV;;Sparkling;White;Argentina;Mendoza;;Brut Nature;Cork;12.00%;Medium;;['40% Chardonnay', '60% Pinot Noir / Pinot Nero']
83;Alma4, Blanc de Blancs, Uco Valley, Mendoza, Argentina 2017;Alma4;Blanc de Blancs;2017;Sparkling;White;Argentina;Mendoza;Uco Valley;Extra Brut;Cork;11.70%;Medium;;['100% Chardonnay']
84;Zuccardi, Blanc de Blancs, Uco Valley, Mendoza, Argentina 2016;Zuccardi;Blanc de Blancs;2016;Sparkling;White;Argentina;Mendoza;Uco Valley;Brut Nature;Cork;11.50%;Medium;;['100% Chardonnay']
85;Chakana, Ayni Brut Nature NV, Altamira, Uco Valley, Mendoza, Argentina;Chakana;Ayni Brut Nature NV;;Sparkling;Rosé;Argentina;Mendoza;Uco Valley;Brut Nature;Cork;12.50%;Light;;['100% Pinot Noir / Pinot Nero']
86;Zuccardi, Polígonos Verdejo, Uco Valley, Mendoza, Argentina 2021;Zuccardi;Polígonos Verdejo;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;;['100% Verdejo']
87;La Cayetana, Criolla Blanca, Mendoza, Argentina, 2019;La Cayetana;Criolla Blanca;2019;Still;White;Argentina;Mendoza;;Dry;Cork;13.50%;Medium;;['100% Pedro Ximénez']
88;Zuccardi, Polígonos Chardonnay, Uco Valley, Mendoza, Argentina 2021;Zuccardi;Polígonos Chardonnay;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;;['100% Chardonnay']
89;Zuccardi, Polígonos Semillon, Uco Valley, Tupungato, Argentina 2021;Zuccardi;Polígonos Semillon;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;;['100% Sémillon']
90;Riccitelli, Old Vines From Patagonia Semillon, Río Negro, Argentina 2021;Riccitelli;Old Vines From Patagonia Semillon;2021;Still;White;Argentina;Patagonia;Río Negro;Dry;Cork;12.00%;Medium;;['100% Sémillon']
91;Viña Cobos, Vinculum Chardonnay, Mendoza, Argentina, 2019;Viña Cobos;Vinculum Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;Cork;14.50%;Medium;;['100% Chardonnay']
92;Finca Suarez, Semillon, Uco Valley, Paraje Altamira, Argentina 2021;Finca Suarez;Semillon;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;12.00%;Medium;;['100% Sémillon']
93;Familia Falasco, Hermandad Chardonnay, Uco Valley, Argentina 2019;Familia Falasco;Hermandad Chardonnay;2019;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Medium;;['100% Chardonnay']
94;Catena Zapata, Adrianna Vineyard White Stones Chardonnay, Gualtallary, Mendoza, Argentina 2020;Catena Zapata;Adrianna Vineyard White Stones Chardonnay;2020;Still;White;Argentina;Mendoza;Gualtallary;Dry;Cork;12.50%;Medium;;['100% Chardonnay']
95;Ver Sacrum, Geisha Dragon del Desierto, Uco Valley, Argentina 2021;Ver Sacrum;Geisha Dragon del Desierto;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;12.50%;Medium;;['100% Viognier']
96;Rutini, Colección Sauvignon Blanc, Gualtallary, Mendoza, Argentina 2022;Rutini;Colección Sauvignon Blanc;2022;Still;White;Argentina;Mendoza;Gualtallary;Dry;Cork;13.20%;Medium;;['100% Sauvignon Blanc']
97;Finca Suarez, Chardonnay, Mendoza, Argentina, 2019;Finca Suarez;Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;Cork;13.00%;Medium;;['100% Chardonnay']
98;Riccitelli, Blanco de la Casa, Mendoza, Argentina, 2021;Riccitelli;Blanco de la Casa;2021;Still;White;Argentina;Mendoza;;Dry;Cork;12.50%;Medium;;['100% Sémillon']
99;Viña Cobos, Bramare Los Arbolitos Chardonnay, Mendoza, Argentina 2019;Viña Cobos;Bramare Los Arbolitos Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;Cork;14.50%;Medium;;['100% Chardonnay']
100;Rocamadre, Blanco, Mendoza, Argentina, 2021;Rocamadre;Blanco;2021;Still;White;Argentina;Mendoza;;Dry;Cork;12.00%;Medium;;['100% Chardonnay']
101;Rutini, Apartado Gran Chardonnay, Gualtallary, Mendoza, Argentina 2019;Rutini;Apartado Gran Chardonnay;2019;Still;White;Argentina;Mendoza;Gualtallary;Dry;Cork;13.60%;Medium;;['100% Chardonnay']
102;Bodega Norton, Altura White Blend, Uco Valley, Mendoza, 2021;Bodega Norton;Altura White Blend;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Medium;;['20% Grüner Veltliner', '50% Sauvignon Blanc', '30% Sémillon']
103;Viña Cobos, Malbec, Uco Valley, Mendoza, 2019;Viña Cobos;Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.90%;Full;;['100% Malbec']
104;Catena Zapata, Adrianna Vineyard Mundus Bacillus Terrae, Uco Valley, Mendoza, 2019;Catena Zapata;Adrianna Vineyard Mundus Bacillus Terrae;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;;['100% Malbec']
105;Cheval des Andes, Uco Valley, Mendoza, 2019;Cheval des Andes;;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.20%;Full;;['50% Cabernet Sauvignon', '50% Malbec']
106;Bodega Monteviejo, Lindaflor La Violeta, Uco Valley, Mendoza, 2013;Bodega Monteviejo;Lindaflor La Violeta;2013;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;;['100% Malbec']
107;Zuccardi, Finca Canal Uco, Uco Valley, Mendoza, 2019;Zuccardi;Finca Canal Uco;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;;['100% Malbec']
108;Catena Zapata, Nicolás Catena Zapata, Uco Valley, Mendoza, 2019;Catena Zapata;Nicolás Catena Zapata;2019;Still;Red;Argentina;;;;;;;;
109;Riccitelli, Old Vines Semillon, Río Negro, Patagonia, Argentina, 2021;Riccitelli;Old Vines Semillon;2021;Still;White;Argentina;Patagonia;Río Negro;Dry;Cork;12.50%;Medium;Lightly Oaked;['100% Sémillon']
110;Bodega Chacra, Chardonnay, Río Negro, Patagonia, Argentina, 2020;Bodega Chacra;Chardonnay;2020;Still;White;Argentina;Patagonia;Río Negro;Dry;Cork;13.50%;Medium;Lightly Oaked;['100% Chardonnay']
111;Michelini i Mufatto, Propósitos Chenin Blanc, Tunuyán, Uco Valley, Mendoza, Argentina, 2019;Michelini i Mufatto;Propósitos Chenin Blanc;2019;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.00%;Full;Lightly Oaked;['100% Chenin Blanc']
112;Mendel, Semillon, Paraje Altamira, Uco Valley, Mendoza, Argentina, 2019;Mendel;Semillon;2019;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;13.30%;Medium;Lightly Oaked;['100% Sémillon']
113;Ver Sacrum, Geisha Dragon del Desierto, Los Chacayes, Uco Valley, Mendoza, Argentina, 2021;Ver Sacrum;Geisha Dragon del Desierto;2021;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;12.50%;Full;Lightly Oaked;['20% Marsanne', '70% Viognier', '10% Pedro Ximénez']
114;Carmelo Patti, Cabernet Sauvignon, Mendoza, Argentina, 2007;Carmelo Patti;Cabernet Sauvignon;2007;Still;Red;Argentina;Mendoza;;Dry;Cork;13.70%;Full;Oaked;['100% Cabernet Sauvignon']
115;Bodega Navarro Coreas, Alegoría Gran Reserva Chardonnay, Uco;Bodega Navarro Coreas;Alegoría Gran Reserva Chardonnay;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Medium;;['100% Chardonnay']
116;Bodega Navarro Coreas, Juan De Dios Red Blend, Luján de;Bodega Navarro Coreas;Juan De Dios Red Blend;2014;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['18% Cabernet Sauvignon', '82% Malbec']
