;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
1803;Benjamin de Rothschild & Vega Sicilia, Macán, Rioja, 2009;Benjamin de Rothschild & Vega Sicilia;Macán;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Full;Oaked;['100% Tempranillo / Tinto Fino']
1804;Dominio de Es, Viñas Viejas de Soria, Ribera del Duero, 2017;Dominio de Es;Viñas Viejas de Soria;2017;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;;14.00%;;;['100% Tempranillo']
1805;Muga, Selección Especial Reserva, Rioja, 2014;Muga;Selección Especial Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;;14.00%;;;['100% Tempranillo']
1806;Aalto, Ribera del Duero, Ribera del Duero, 2016;Aalto;Ribera del Duero;2016;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;;13.00%;;;['100% Tempranillo']
1807;Majestic, Definition Viña Majestica Reserva, Rioja, 2013;Majestic;Definition Viña Majestica Reserva;2013;Still;Red;Spain;Northern Spain;Rioja;Dry;;13.50%;;;['100% Tempranillo']
1808;Ochoa, Alma de Finca El Secadero, Navarra, Spain, 2014;Ochoa;Alma de Finca El Secadero;2014;Still;Red;Spain;Navarra;;Dry;;14.50%;;;['100% Tempranillo']
1809;Bodegas del Palacio de Fefiñanes, Albariño de Fefiñanes III, 2016;Bodegas del Palacio de Fefiñanes;Albariño de Fefiñanes III Año;2016;Still;White;Spain;Rías Baixas;;Dry;;13.50%;;;['Albariño/Alvarinho']
1810;Attis, Embaixador, Rías Baixas, Spain, 2016;Attis;Embaixador;2016;Still;White;Spain;Rías Baixas;;Dry;;13.00%;;;['Albariño/Alvarinho']
1811;Bodegas Gerardo Méndez, Do Ferreiro Cepas Vellas, 2018;Bodegas Gerardo Méndez;Do Ferreiro Cepas Vellas;2018;Still;White;Spain;Rías Baixas;;Dry;;12.50%;;;['Albariño/Alvarinho']
1812;Raúl Pérez, Sketch, Rías Baixas, Spain, 2017;Raúl Pérez;Sketch;2017;Still;White;Spain;Rías Baixas;;Dry;;13.50%;;;['Albariño/Alvarinho']
1813;Pazo Barrantes, La Comtesse, Rías Baixas, Spain, 2016;Pazo Barrantes;La Comtesse;2016;Still;White;Spain;Rías Baixas;;Dry;;13.50%;;;['Albariño/Alvarinho']
1814;Pazo Señorans, Selección de Añada, Rías Baixas, Spain, 2010;Pazo Señorans;Selección de Añada;2010;Still;White;Spain;Rías Baixas;;Dry;;13.50%;;;['Albariño/Alvarinho']
1815;Lidl, Arestel, Cava, Catalonia, Spain NV;Lidl;Arestel;;Sparkling;White;Spain;Catalonia;Cava;Brut;;11.50%;;;['40% Macabeo', '30% Parellada', '30% Xarel-lo']
1816;Lidl, Mezquiriz Reserva, Navarra, Spain, 2013;Lidl;Mezquiriz Reserva;2013;Still;Red;Spain;Navarra;;Dry;;13.50%;;;['100% Tempranillo / Tinto Fino']
1817;Mas Doix, Murmuri, Priorat, Catalonia, Spain, 2018;Mas Doix;Murmuri;2018;Still;White;Spain;Catalonia;Priorat;Dry;Cork;13.00%;Medium;Unoaked;['95% Grenache Blanc / Garnacha Blanca', '3% Macabeo']
1818;Edetària, Finca La Terrenal, Terra Alta, Catalonia, 2016;Edetària;Finca La Terrenal;2016;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;14.00%;Medium;;['100% Grenache Blanc / Garnacha Blanca']
1819;Herència Altés, Trementinaire Garnatxa Blanca, Terra Alta;Herència Altés;Trementinaire Garnatxa Blanca;2016;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;15.00%;Medium;Oaked;['100% Grenache Blanc / Garnacha Blanca']
1820;Herència Altés, Benufet, Terra Alta, Catalonia, Spain, 2018;Herència Altés;Benufet;2018;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;14.50%;Medium;Unoaked;['100% Grenache Blanc / Garnacha Blanca']
1821;Morlanda, Garnacha Blanca, Priorat, Catalonia, Spain, 2017;Morlanda;Garnacha Blanca;2017;Still;White;Spain;Catalonia;Priorat;Dry;Cork;13.40%;Medium;Oaked;['100% Grenache Blanc / Garnacha Blanca']
1822;Bodegas Frontonio, Botijo Blanco Garnacha Blanca;Bodegas Frontonio;Botijo Blanco Garnacha Blanca;2018;Still;White;Spain;Aragón;Valdejalón;Dry;Cork;13.00%;Medium;;['Grenache Blanc / Garnacha Blanca']
1823;Costers del Priorat, Blanc de Pissarres, Priorat, 2018;Costers del Priorat;Blanc de Pissarres;2018;Still;White;Spain;Catalonia;Priorat;Dry;Cork;13.00%;Medium;Oaked;['60% Grenache Blanc / Garnacha Blanca', '30% Macabeo', '10% Pedro Ximénez']
1824;Herència Altés, La Serra Blanc, Terra Alta, 2017;Herència Altés;La Serra Blanc;2017;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;14.50%;Medium;Oaked;['100% Grenache Blanc / Garnacha Blanca']
1825;Costers del Priorat, Blanc de Closos, Priorat, 2017;Costers del Priorat;Blanc de Closos;2017;Still;White;Spain;Catalonia;Priorat;Dry;Cork;13.00%;Medium;Oaked;['100% Grenache Blanc / Garnacha Blanca']
1826;Izadi, Larrosa Garnacha Blanca, Rioja, Northern Spain, 2018;Izadi;Larrosa Garnacha Blanca;2018;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;13.00%;Medium;;['Grenache Blanc / Garnacha Blanca']
1827;Scala Dei, Massipa, Priorat, Catalonia, Spain, 2017;Scala Dei;Massipa;2017;Still;White;Spain;Catalonia;Priorat;Dry;Cork;13.50%;Medium;Oaked;['20% Chenin Blanc', '80% Grenache Blanc / Garnacha Blanca']
1828;Coca i Fitó, d'Or, Terra Alta, Catalonia, Spain, 2016;Coca i Fitó;d'Or;2016;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;14.00%;Medium;Oaked;['80% Grenache Blanc / Garnacha Blanca', '20% Macabeo']
1829;Coca i Fitó, Blanc, Montsant, Catalonia, Spain, 2018;Coca i Fitó;Blanc;2018;Still;White;Spain;Catalonia;Montsant;Dry;Cork;13.50%;Medium;;['100% Grenache Blanc / Garnacha Blanca']
1830;Herència Altés, Garnatxa Blanca, Terra Alta, 2018;Herència Altés;Garnatxa Blanca;2018;Still;White;Spain;Catalonia;Terra Alta;Dry;Cork;13.00%;Medium;Unoaked;['100% Grenache Blanc / Garnacha Blanca']
1831;Abel Mendoza, Garnacha Blanco, Rioja, Northern Spain, 2018;Abel Mendoza;Garnacha Blanco;2018;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Medium;Oaked;['100% Grenache Blanc / Garnacha Blanca']
1832;Azul y Garanza, Naturaleza Salvaje, Navarra, Navarra, 2018;Azul y Garanza;Naturaleza Salvaje;2018;Still;White;Spain;Navarra;Navarra;Dry;Cork;11.50%;Medium;Unoaked;['100% Grenache Blanc / Garnacha Blanca']
1833;Borsão, Garnacha, Campo de Borja, Spain, 2018;Borsão;Garnacha;2018;Still;Red;Spain;Campo de Borja;;Dry;;13.50%;;;['100% Grenache / Garnacha']
1834;El Escocés Volante, La Multa Garnacha, Calatayud, 2017;El Escocés Volante;La Multa Garnacha;2017;Still;Red;Spain;Calatayud;;Dry;;14.50%;;;['100% Grenache / Garnacha']
1835;Proyecto Garnachas, La Garnacha Salvaje del Moncayo, 2017;Proyecto Garnachas;La Garnacha Salvaje del Moncayo;2017;Still;Red;Spain;Aragón;;Dry;;14.00%;;;['100% Grenache / Garnacha']
1836;Viña Zorzal, Garnacha, Navarra, Spain, 2018;Viña Zorzal;Garnacha;2018;Still;Red;Spain;Navarra;;Dry;;14.00%;;;['100% Grenache / Garnacha']
1837;Aldonia, 100, Rioja, Northern Spain, Spain, 2016;Aldonia;100;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;;14.00%;;;['100% Grenache / Garnacha']
1838;Acústic Celler, Auditori Vinyes Velles Magiques de Garnatxa;Acústic Celler;Auditori Vinyes Velles Magiques de Garnatxa;2016;Still;Red;Spain;Catalonia;Montsant;Dry;;14.50%;;;['100% Grenache / Garnacha']
1839;Daniel Gómez Jiménez-Landi, Las Uvas de la Ira, 2017;Daniel Gómez Jiménez-Landi;Las Uvas de la Ira;2017;Still;Red;Spain;Méntrida;;Dry;;14.50%;;;['100% Grenache / Garnacha']
1840;4 Monos, GR10, Madrid, Spain, 2016;4 Monos;GR10;2016;Still;Red;Spain;Madrid;;Dry;;13.50%;;;['85% Grenache / Garnacha', '3% Syrah / Shiraz', '12% Carignan / Cariñena']
1841;Família Nin-Ortiz, Nit de Nin, Priorat, Catalonia, 2017;Família Nin-Ortiz;Nit de Nin;2017;Still;Red;Spain;Catalonia;Priorat;Dry;;14.50%;;;['100% Grenache / Garnacha']
1842;Mustiguillo, La Garnacha de Mustiguillo, Valencia, 2017;Mustiguillo;La Garnacha de Mustiguillo;2017;Still;Red;Spain;Valencia;;Dry;;14.00%;;;['100% Grenache / Garnacha']
1843;Finca Allende, Rioja, Alta, Northern Spain, Spain, 2007;Finca Allende;;2007;Still;Red;Spain;Northern Spain;Rioja;;;13.50%;;;
1844;Real Compania de Vinos, Tempranillo, Vino de la Tierra de Castilla, La Mancha 2009;Real Compania de Vinos;Tempranillo;2009;;Red;Spain;La Mancha;Vino de la Tierra de Castilla;;;13.00%;;;['Tempranillo / Tinto Fino']
1845;Marks & Spencer, Single Estate Chardonnay Brut Cava, 2009;Marks & Spencer;Single Estate Chardonnay Brut Cava;2009;;White;Spain;Catalonia;Cava;;;12.50%;;;
1846;Álvaro Palacios, Villa de Corullón, Bierzo, Spain, 2015;Álvaro Palacios;Villa de Corullón;2015;;Red;Spain;Bierzo;;;;14.50%;;;['89% Mencía']
1847;En Sus Trece, Garnacha, Catalayud, Aragón, Spain, 2013;En Sus Trece;Garnacha;2013;;Red;Spain;Aragón;;;;14.50%;;;['Grenache / Garnacha']
1848;Gramona, III Lustros Brut Nature, Catalonia, Spain, 2012;Gramona;III Lustros Brut Nature;2012;Sparkling;White;Spain;Catalonia;;Brut Nature;Cork;12.00%;Medium;;['65% Xarel-lo', '35% Macabeu']
1849;Equipo Navazos, La Bota 78, Oloroso, Jerez, Spain;Equipo Navazos;La Bota 78;;Fortified;White;Spain;Jerez;Oloroso;Dry;Cork;22.00%;Medium;;['Palomino']
1850;Faustino, Gran Reserva, Rioja, Northern Spain, Spain, 2009;Faustino;Gran Reserva;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Medium;;['Tempranillo / Tinto Fino']
1851;Emilio Lustau, 30 Years Old VORS, Palo Cortado, Jerez, Spain;Emilio Lustau;30 Years Old VORS;;Fortified;White;Spain;Jerez;Palo Cortado;Dry;Cork;21.00%;Medium;Oaked;['Palomino']
1852;Bodegas Hidalgo, La Gitana Single Vineyard Pastrana, Jerez;Bodegas Hidalgo;La Gitana Single Vineyard Pastrana;;Fortified;White;Spain;Jerez;;Dry;Cork;15.00%;Medium;Oaked;['100% Palomino']
1853;Vega Sicilia, Alión, Ribera del Duero, 2016;Vega Sicilia;Alión;2016;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;15.00%;Full;Oaked;['100% Tempranillo / Tinto Fino']
1854;Vega Sicilia, Pintia, Toro, Castilla y Léon, Spain, 2015;Vega Sicilia;Pintia;2015;Still;Red;Spain;Castilla y Léon;Toro;Dry;Cork;15.00%;Full;Oaked;['100% Tinta de Toro']
1855;Vega Sicilia, Valbuena no 5, Ribera del Duero, 2015;Vega Sicilia;Valbuena no 5;2015;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;Oaked;['5% Merlot', '95% Tempranillo / Tinto Fino']
1856;Vega Sicilia, Único, Spain, 2010;Vega Sicilia;Único;2010;Still;Red;Spain;;;Dry;Cork;14.50%;Full;Oaked;['6% Cabernet Sauvignon', '94% Tempranillo / Tinto Fino']
1857;Suertes del Marqués, El Ciruelo Tinto, Valle de la Orotava, Tenerife 2013;Suertes del Marques;El Ciruelo Tinto;2013;;Red;Spain;Tenerife;Valle de la Orotava;;;13.50%;;;
1858;Vega Sicilia, Reserva Especial NV, Ribera del Duero;Vega Sicilia;Reserva Especial NV;;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;Oaked;['Cabernet Sauvignon', 'Tempranillo / Tinto Fino']
1859;Artuke, La Condenada, Rioja, Northern Spain, Spain, 2015;Artuke;La Condenada;2015;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;;['Tempranillo / Tinto Fino']
1860;Bodegas Palacio, Glorioso, Rioja, Northern Spain, 1978;Bodegas Palacio;Glorioso;1978;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;12.00%;Full;Oaked;['Tempranillo / Tinto Fino']
1861;Muga, Prado Enea Gran Reserva, Rioja, Alta, 2010;Muga;Prado Enea Gran Reserva;2010;Still;Red;Spain;;;;;;;;
1862;Marques de Murrieta, Dalmau Reserva, Rioja, 2014;Marques de Murrieta;Dalmau Reserva;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Full;Oaked;['Tempranillo / Tinto Fino']
1863;Waitrose, Cava Brut in partnership with Castillo Perelada;Waitrose;Cava Brut in partnership with Castillo Perelada;;Sparkling;White;Spain;Penedès;Cava;Dry;Cork;11.50%;Light;;['Xarel-lo']
1864;Alain Graillot, Encinas, Bierzo 2016;Alain Graillot;Encinas;2016;Still;Red;Spain;Bierzo;;Dry;;13.00%;;;['Mencía']
1865;Contevedo, Organic Cava NV;Contevedo;Organic Cava;;Sparkling;White;Spain;Catalonia;Cava;Dry;;11.50%;;;['Macabeo']
1866;El Piadoso, Gran Reserva, Rioja, Northern Spain 2008;El Piadoso;Gran Reserva;2008;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;Full;;['10% Graciano', '10% Grenache / Garnacha', 'Tempranillo / Tinto Fino']
1867;Remírez de Ganuza, Reserva, Rioja, Northern Spain, 2005;Remírez de Ganuza;Reserva;2005;Still;Red;Spain;Northern Spain;Rioja;;;14.00%;;;['Tempranillo / Tinto Fino']
1868;Bodegas San Martin, Alma de Unx, Navarra, Spain, 2010;Bodegas San Martin;Alma de Unx;2010;;Red;Spain;Navarra;;;;14.00%;;;
1869;Bodegas San Martin, Pasolasmonjas, Navarra, Spain, 2011;Bodegas San Martin;Pasolasmonjas;2011;;Red;Spain;Navarra;;;;13.50%;;;
1870;Daniel Landi, Cantos del Diablo, Méntrida, Spain, 2012;Daniel Landi;Cantos del Diablo;2012;;Red;Spain;Méntrida;;;;14.50%;;;['Grenache / Garnacha']
1871;Viña Pomal, Gran Reserva, Rioja, Alta, 2010);Viña Pomal;Gran Reserva;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Full;Oaked;['10% Graciano', '90% Tempranillo']
1872;Gomez Cruzado, Honorable, Rioja, Alta, 1964);Gomez Cruzado;Honorable;1964;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;13.70%;Full;Oaked;['23% Grenache / Garnacha', '65% Tempranillo / Tinto Fino', '10% Mazuelo']
1873;Muga, Prado Enea, Rioja, Alta, 1970;Muga;Prado Enea;1970;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;13.00%;Full;Oaked;['Tempranillo / Tinto Fino']
1874;Viña Pomal, Gran Reserva, Rioja, Alta, 1978;Viña Pomal;Gran Reserva;1978;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;12.50%;Full;Oaked;['Grenache / Garnacha', 'Tempranillo / Tinto Fino']
1875;Gomez Cruzado, Honorable, Rioja, Alta, 2014;Gomez Cruzado;Honorable;2014;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.50%;Full;Oaked;['Graciano', 'Grenache / Garnacha', 'Tempranillo']
1876;Roda, Roda I, Rioja, Alta, 2004;Roda;Roda I;2004;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;14.00%;Full;Oaked;['100% Tempranillo / Tinto Fino']
1877;Roda, Roda I, Rioja, Alta, 1995;Roda;Roda I;1995;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;12.50%;Full;Oaked;['100% Tempranillo / Tinto Fino']
1878;La Rioja Alta, Gran Reserva 890 Cosecha, Rioja, Alta, 1995;La Rioja Alta;Gran Reserva 890 Cosecha;1995;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;12.50%;Full;Oaked;['3% Graciano', '95% Tempranillo / Tinto Fino', '2% Mazuelo']
1879;La Rioja Alta, Gran Reserva 904 Cosecha, Rioja, Alta, 1985;La Rioja Alta;Gran Reserva 904 Cosecha;1985;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;13.00%;Full;Oaked;['5% Graciano', '95% Tempranillo / Tinto Fino']
1880;CVNE, Imperial Gran Reserva, Rioja, Alta, 1970;CVNE;Imperial Gran Reserva;1970;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;12.50%;Full;Oaked;['40% Grenache / Garnacha', '40% Tempranillo / Tinto Fino', '20% Mazuelo']
1881;Finca Valpiedra, Reserva, Rioja, Northern Spain, Spain, 2008;Finca Valpiedra;Reserva;2008;;Red;Spain;Northern Spain;Rioja;;;14.00%;;;
1882;Aalto, PS, Ribera del Duero, Castilla y Léon, Spain, 2010;Aalto;PS;2010;;Red;Spain;Castilla y Léon;Ribera del Duero;;;15.00%;;;
1883;Gramona, Finca la Plana Brut Nature, Enoteca, Cava, 2000;Gramona;Enoteca Finca la Plana Brut Nature;2000;Sparkling;White;Spain;Penedès;Cava;;;12.50%;;;
1884;Suertes del Marqués, Los Pasitos Tinto, Valle de la Orotava, Tenerife 2012;Suertes del Marques;Los Pasitos Tinto;2012;Still;Red;Spain;Tenerife;Valle de la Orotava;;;13.50%;;;
1885;Beronia, Verdejo, Rueda, Castilla y Léon, Spain, 2018;Beronia;Verdejo;2018;Still;White;Spain;Castilla y Léon;Rueda;Dry;Screwcap;13.50%;Light;Unoaked;['100% Verdejo']
1886;Finca Allende, Blanco, Rioja, Northern Spain, Spain, 2008;Finca Allende;Blanco;2008;Still;White;Spain;Northern Spain;Rioja;;Cork;13.50%;Full;;['Viura']
1887;Codorníu, Gran Codorníu, Gran Reserva Pinot Noir, Cava, 2009;Codorníu;Gran Reserva Pinot Noir;2009;;White;Spain;;Cava;;;11.50%;;;['Pinot Noir / Pinot Nero']
1888;The Wine Society, Exhibition Reserva, Rioja, 2006;The Wine Society;Exhibition Reserva;2006;Still;Red;Spain;Northern Spain;Rioja;Dry;Natural Cork;13.50%;;;['Tempranillo / Tinto Fino']
1889;Finca Sandoval, Signo, Manchuela, Spain, 2010;Finca Sandoval;Signo;2010;;Red;Spain;Manchuela;;;;14.50%;;;
1890;Vinyes Domènech, Garnatxa Vella, Teixar, Montsant, 2011;Vinyes Domènech;Teixar;2011;;Red;Spain;Montsant;;;;14.50%;;;
1891;Navarrsotillo, Magister Bibendi Garnacha Reserva, Rioja, Spain, 2011;Navarrsotillo;Magister Bibendi Garnacha Crianza;2011;Still;Red;Spain;Northern Spain;Rioja;;;14.50%;;Oaked;['Grenache / Garnacha']
1892;Lidl, Tio Nico Sweet Sherry Pedro Ximénez, Jerez, Spain;Lidl;Tio Nico Sweet Sherry Pedro Ximénez;;Fortified;Red;Spain;Jerez;;Sweet;;15.00%;;;['Pedro Ximénez']
1893;Azul y Garanza, Seis, Navarra, Spain, 2011;Azul y Garanza;Seis;2011;;Red;Spain;Navarra;;;;14.00%;;;
1894;Bodegas Bernabé Navarro, El Carro, Parque Natural la Mata de;Bodegas Bernabé Navarro;El Carro;2013;;Orange;Spain;;Parque Natural la Mata de Torrevieja;;;12.50%;;;
1895;Artevino, Orben, Rioja, Northern Spain, Spain, 2010;Artevino;Orben;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;;;['Tempranillo / Tinto Fino']
1896;Luis Cañas, Colección Privada, Reserva 2006, Rioja;Luis Cañas;Colección Privada Reserva;2006;;Red;Spain;Northern Spain;Rioja;;;14.50%;;;
1897;Bodegas de la Marquesa, Valserrano Reserva, Rioja, Alavesa;Bodegas de la Marquesa;Valserrano Reserva;2009;Still;Red;Spain;Northern Spain;Rioja;;;14.50%;;;
1898;Bodega Luis Alegre, Seda Vermella Reserva, Rioja, Spain, 2010;Bodega Luis Alegre;Seda Vermella;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.00%;Medium;Oaked;['5% Carignan / Mazuelo', '5% Graciano', '90% Tempranillo / Tinto Fino']
1899;Terroir al Límit, Terra de Cuques, Priorat, Catalonia, 2012;Terroir al Límit;Terra de Cuques;2012;;White;Spain;Catalonia;Priorat;;;13.00%;;;
1900;Raventós i Blanc, L’Hereu, Cava, Catalonia, Spain, 2010;Raventós i Blanc;L’Hereu;2010;Sparkling;White;Spain;Catalonia;Cava;Dry;Cork;12.00%;;;['Macabeo', 'Parellada', 'Xarel-lo']
1901;Freixenet, Elyssia Gran Cuvée Brut, Cava, Penedès, Spain;Freixenet;Elyssia Gran Cuvée Brut;;Sparkling;White;Spain;Penedès;Cava;Dry;;12.00%;Medium;;
1902;Marques de Murrieta, Castillo Ygay, Rioja, Gran Reserva 2007;Marques de Murrieta;Castillo Ygay;2007;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['86% Tempranillo / Tinto Fino', '14% Mazuelo']
1903;Marques de Murrieta, Castillo Ygay, Rioja, Gran Reserva 2010;Marques de Murrieta;Castillo Ygay;2010;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['85% Tempranillo / Tinto Fino', '15% Mazuelo']
1904;Marques de Murrieta, Ygay, Rioja, Northern Spain, 1956;Marques de Murrieta;Ygay;1956;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;;Medium;Oaked;
1905;Marques de Murrieta, Dalmau, Rioja Rerserva 2016;Marques de Murrieta;Dalmau;2016;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['15% Cabernet Sauvignon', '3% Graciano', '82% Tempranillo / Tinto Fino']
1906;Marques de Murrieta, Capellania, Rioja Blanc Reserva, 2015;Marques de Murrieta;Capellania;2015;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['100% Viura']
1907;Marques de Murrieta, Dalmau, Rioja Reserva 2013;Marques de Murrieta;Dalmau;2013;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;14.50%;Medium;Oaked;['15% Cabernet Sauvignon', '14% Graciano', '71% Tempranillo / Tinto Fino']
1908;Marques de Murrieta, Dalmau, Rioja Reserva 2012;Marques de Murrieta;Dalmau;2012;Still;Red;Spain;Northern Spain;Rioja;Dry;;14.50%;Medium;Oaked;['15% Cabernet Sauvignon', '6% Graciano', '79% Tempranillo / Tinto Fino']
1909;Marques de Murrieta, Castillo Ygay Blanco, Rioja Gran Reserva 1986;Marques de Murrieta;Castillo Ygay Blanco;1986;Still;White;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['3% Malvasia', '97% Viura']
1910;Marques de Murrieta, Castillo Ygay, Rioja, Gran Reserva 2009;Marques de Murrieta;Castillo Ygay;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['81% Tempranillo / Tinto Fino', '19% Mazuelo']
1911;Marques de Murrieta, Castillo Ygay, Rioja, Gran Reserva 1980;Marques de Murrieta;Castillo Ygay;1980;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['11% Grenache / Garnacha', '72% Tempranillo / Tinto Fino', '13% Mazuelo']
1912;Marques de Murrieta, Castillo Ygay, Rioja, Gran Reserva 2005;Marques de Murrieta;Castillo Ygay;2005;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;;Full;Oaked;['89% Tempranillo / Tinto Fino', '11% Mazuelo']
1913;López de Haro, Blanco, Rioja, Northern Spain, Spain, 2018;López de Haro;Blanco;2018;Still;White;Spain;Northern Spain;Rioja;Dry;;12.50%;Medium;Lightly Oaked;['100% Viura']
1914;La Rioja Alta, Viña Ardanza, Rioja, Northern Spain, 2009;La Rioja Alta;Viña Ardanza;2009;Still;Red;Spain;Northern Spain;Rioja;Dry;;13.50%;Medium;Oaked;['20% Grenache / Garnacha', '80% Tempranillo / Tinto Fino']
1915;Martín Códax, As Caixas Godello, Monterrei, Spain, 2018;Martín Códax;As Caixas Godello;2018;Still;White;Spain;Monterrei;;Dry;Screwcap;13.00%;Medium;Unoaked;['Godello']
1916;Matsu, El Recio, Toro, Castilla y Léon, Spain, 2017;Matsu;El Recio;2017;Still;Red;Spain;Castilla y Léon;Toro;Dry;Cork;14.50%;Full;Oaked;['Tempranillo / Tinto Fino']
1917;Gonzalez Byass, Dos Palmas Saca 2015, Fino, Jerez, Spain;Gonzalez Byass;Dos Palmas;;Fortified;White;Spain;Jerez;Fino;;;16.00%;;;
1918;Mas Doix, Doix, Priorat, Catalonia, Spain, 2010;Mas Doix;Doix;2010;;Red;Spain;Catalonia;Priorat;;;14.00%;;;['Carignan / Mazuelo', 'Grenache / Garnacha']
1919;Bodegas Terras Gauda, O Rosal, Rías Baixas, Spain, 2015;Bodegas Terras Gauda;;2015;;White;Spain;O Rosal;;;;12.50%;;;['100%', 'Albariño/Alvarinho']
1920;Suertes del Marques, Valle de la Oratava, Vidonia, 2014;Suertes del Marques;Vidonia;2014;;White;Spain;Tenerife;;;;13.50%;;;['Listán Bianco']
1921;Proyecto Garnachas de España, La Garnacha Salvaje del Moncayo, Moncayo 2014;Proyecto Garnachas de España;La Garnacha Salvaje del Moncayo;2014;Still;Red;Spain;;;;;13.50%;;;['Grenache / Garnacha']
1922;La Rioja Alta, 904 Gran Reserva, Rioja, Northern Spain, 2005;La Rioja Alta;904 Gran Reserva;2005;Still;Red;Spain;Northern Spain;Rioja;Dry;Cork;13.50%;;Oaked;['Graciano', 'Tempranillo / Tinto Fino']
1923;Bodegas Ismael Arroyo, ValSotillo Finca Buenavista, Ribera;Bodegas Ismael Arroyo;ValSotillo Finca Buenavista;2016;Still;Red;Spain;Castilla y Léon;Ribera del Duero;Dry;Cork;14.50%;Full;Oaked;['100% Tempranillo / Tinto Fino']
